0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,218.5180397309128
0.08,222.06175888291298
0.09,224.27578429309395
0.1,227.78978037835827
0.11,204.68564443963163
0.12,205.1604383377782
0.13,195.57464638323492
0.14,195.0035279598261
0.15,195.85252487333617
0.16,0.0
0.17,75.13476191419936
0.18,75.51557273136649
0.19,79.05470280937907
0.2,0.0
0.21,245.40988335667254
0.22,251.75499690109146
0.23,251.8597956315687
0.24,250.35631206151865
0.25,252.14281204556278
0.26,254.35360345074045
0.27,258.08945189057664
0.28,221.72889930161577
0.29,219.40406965990894
0.3,214.70801820309944
0.31,209.41061381419502
0.32,208.90496856701438
0.33,209.99943744768592
0.34,206.34540260650977
0.35000000000000003,209.08958046566667
0.36,209.95380741516337
0.37,206.37912609956624
0.38,205.9415163526625
0.39,205.5323036532607
0.4,195.70671404528267
0.41000000000000003,196.2109476480758
0.42,176.2773152268328
0.43,175.76147421292578
0.44,0.0
0.45,0.0
0.46,0.0
0.47000000000000003,0.0
0.48,0.0
0.49,0.0
0.5,0.0
0.51,0.0
0.52,0.0
0.53,0.0
0.54,473.5884632351411
0.55,481.4188426911674
0.56,475.66264672757285
0.5700000000000001,491.0324793154139
0.58,471.22879401032867
0.59,467.70674632646933
0.6,464.65057830940145
0.61,462.335131287762
0.62,462.46831683674725
0.63,462.8456735268084
0.64,0.0
0.65,146.1313984476261
0.66,148.01802855397742
0.67,150.4897156641942
0.68,154.38025843363476
0.6900000000000001,145.89828493756576
0.7000000000000001,143.0548166759556
0.71,141.65720533949712
0.72,140.09538042644243
0.73,137.38866229467828
0.74,138.51022223377836
0.75,139.58260345019136
0.76,135.80479351856087
0.77,136.75762844602147
0.78,136.28608390839025
0.79,136.49702221211186
0.8,0.0
0.81,0.0
0.8200000000000001,0.0
0.8300000000000001,0.0
0.84,0.0
0.85,0.0
0.86,0.0
0.87,0.0
0.88,0.0
0.89,0.0
0.9,0.0
0.91,0.0
0.92,0.0
0.93,0.0
0.9400000000000001,0.0
0.9500000000000001,0.0
0.96,0.0
0.97,0.0
0.98,0.0
0.99,0.0
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,206.88690533062007
1.05,206.6319315681709
1.06,203.94278403411332
1.07,206.63626881230024
1.08,204.9158826358832
1.09,202.42172027317625
1.1,203.21355442157804
1.11,204.59525130994237
1.12,204.80732454127727
1.1300000000000001,204.55368001074672
1.1400000000000001,191.60830554984338
1.1500000000000001,191.3495869662656
1.16,191.35239089868082
1.17,0.0
1.18,0.0
1.19,0.0
1.2,192.97661938912003
1.21,192.41597148214728
1.22,191.13372893950836
1.23,189.38609067052818
1.24,186.54005963206757
